@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
726,2910,643,202,6530,0.030006,0.819026,0.93509,0.819026,0.06491,0.873218,0.302577,2.706839,0.504842
727,2909,644,202,6530,0.030006,0.818745,0.935069,0.818745,0.064931,0.873049,0.302479,2.706779,0.505
728,2909,644,201,6531,0.029857,0.818745,0.93537,0.818745,0.06463,0.87318,0.302382,2.707649,0.505833
729,2909,644,200,6532,0.029709,0.818745,0.935671,0.818745,0.064329,0.873311,0.302285,2.70852,0.506667
730,2908,645,200,6532,0.029709,0.818463,0.93565,0.818463,0.06435,0.873142,0.302188,2.70846,0.507143
731,2906,647,200,6532,0.029709,0.8179,0.935608,0.8179,0.064392,0.872804,0.301993,2.70834,0.50726
732,2905,648,200,6532,0.029709,0.817619,0.935588,0.817619,0.064412,0.872634,0.301896,2.70828,0.507686
733,2905,648,199,6533,0.02956,0.817619,0.935889,0.817619,0.064111,0.872766,0.301799,2.709153,0.51
734,2895,658,196,6536,0.029115,0.814804,0.93659,0.814804,0.06341,0.871463,0.300535,2.711182,0.510667
735,2894,659,196,6536,0.029115,0.814523,0.93657,0.814523,0.06343,0.871293,0.300438,2.711122,0.510909
736,2893,660,196,6536,0.029115,0.814241,0.936549,0.814241,0.063451,0.871123,0.30034,2.711063,0.511
737,2892,661,196,6536,0.029115,0.81396,0.936528,0.81396,0.063472,0.870953,0.300243,2.711004,0.51125
738,2891,662,196,6536,0.029115,0.813679,0.936508,0.813679,0.063492,0.870783,0.300146,2.710944,0.5125
739,2889,664,196,6536,0.029115,0.813116,0.936467,0.813116,0.063533,0.870443,0.299951,2.710825,0.512813
740,2889,664,195,6537,0.028966,0.813116,0.93677,0.813116,0.06323,0.870574,0.299854,2.711704,0.513667
741,2888,665,195,6537,0.028966,0.812834,0.93675,0.812834,0.06325,0.870404,0.299757,2.711645,0.514286
742,2887,666,195,6537,0.028966,0.812553,0.936729,0.812553,0.063271,0.870234,0.29966,2.711585,0.5145
743,2886,667,195,6537,0.028966,0.812271,0.936709,0.812271,0.063291,0.870063,0.299562,2.711526,0.515211
744,2885,668,195,6537,0.028966,0.81199,0.936688,0.81199,0.063312,0.869893,0.299465,2.711466,0.516
745,2884,669,195,6537,0.028966,0.811708,0.936668,0.811708,0.063332,0.869723,0.299368,2.711407,0.516136
746,2884,669,194,6538,0.028818,0.811708,0.936972,0.811708,0.063028,0.869854,0.299271,2.712288,0.516841
747,2883,670,194,6538,0.028818,0.811427,0.936952,0.811427,0.063048,0.869683,0.299174,2.712228,0.516851
748,2882,671,194,6538,0.028818,0.811146,0.936931,0.811146,0.063069,0.869513,0.299076,2.712169,0.517143
749,2881,672,194,6538,0.028818,0.810864,0.936911,0.810864,0.063089,0.869342,0.298979,2.71211,0.5175
750,2879,674,194,6538,0.028818,0.810301,0.93687,0.810301,0.06313,0.869001,0.298785,2.711991,0.51819
751,2878,675,194,6538,0.028818,0.81002,0.936849,0.81002,0.063151,0.86883,0.298687,2.711931,0.519091
752,2877,676,194,6538,0.028818,0.809738,0.936828,0.809738,0.063172,0.868659,0.29859,2.711872,0.519524
753,2877,676,193,6539,0.028669,0.809738,0.937134,0.809738,0.062866,0.868791,0.298493,2.712755,0.52
754,2868,685,189,6543,0.028075,0.807205,0.938175,0.807205,0.061825,0.867776,0.297229,2.715769,0.520588
755,2867,686,189,6543,0.028075,0.806924,0.938154,0.806924,0.061846,0.867605,0.297132,2.71571,0.520671
756,2866,687,189,6543,0.028075,0.806642,0.938134,0.806642,0.061866,0.867433,0.297035,2.715652,0.52154
757,2865,688,189,6543,0.028075,0.806361,0.938114,0.806361,0.061886,0.867262,0.296937,2.715593,0.522222
758,2864,689,189,6543,0.028075,0.806079,0.938094,0.806079,0.061906,0.867091,0.29684,2.715534,0.522778
759,2863,690,189,6543,0.028075,0.805798,0.938073,0.805798,0.061927,0.866919,0.296743,2.715476,0.523
760,2862,691,189,6543,0.028075,0.805516,0.938053,0.805516,0.061947,0.866747,0.296646,2.715417,0.523667
761,2861,692,189,6543,0.028075,0.805235,0.938033,0.805235,0.061967,0.866576,0.296548,2.715358,0.524444
762,2860,693,189,6543,0.028075,0.804954,0.938012,0.804954,0.061988,0.866404,0.296451,2.715299,0.524881
763,2859,694,189,6543,0.028075,0.804672,0.937992,0.804672,0.062008,0.866232,0.296354,2.71524,0.525
764,2858,695,189,6543,0.028075,0.804391,0.937972,0.804391,0.062028,0.866061,0.296257,2.715181,0.526
765,2857,696,189,6543,0.028075,0.804109,0.937951,0.804109,0.062049,0.865889,0.296159,2.715123,0.526667
766,2856,697,189,6543,0.028075,0.803828,0.937931,0.803828,0.062069,0.865717,0.296062,2.715064,0.52819
767,2856,697,188,6544,0.027926,0.803828,0.938239,0.803828,0.061761,0.865848,0.295965,2.715955,0.528333
768,2856,697,187,6545,0.027778,0.803828,0.938547,0.803828,0.061453,0.865979,0.295868,2.716848,0.529049
769,2856,697,186,6546,0.027629,0.803828,0.938856,0.803828,0.061144,0.866111,0.295771,2.717741,0.53
770,2835,718,186,6546,0.027629,0.797917,0.938431,0.797917,0.061569,0.862489,0.293729,2.716511,0.530312
771,2834,719,186,6546,0.027629,0.797636,0.938411,0.797636,0.061589,0.862316,0.293632,2.716452,0.530588
772,2833,720,186,6546,0.027629,0.797354,0.93839,0.797354,0.06161,0.862142,0.293534,2.716393,0.531111
773,2832,721,186,6546,0.027629,0.797073,0.93837,0.797073,0.06163,0.861969,0.293437,2.716334,0.53125
774,2831,722,186,6546,0.027629,0.796791,0.938349,0.796791,0.061651,0.861796,0.29334,2.716274,0.531415
775,2830,723,186,6546,0.027629,0.79651,0.938329,0.79651,0.061671,0.861623,0.293243,2.716215,0.531429
776,2829,724,186,6546,0.027629,0.796229,0.938308,0.796229,0.061692,0.861449,0.293145,2.716156,0.531429
777,2829,724,185,6547,0.027481,0.796229,0.93862,0.796229,0.06138,0.861581,0.293048,2.717057,0.531551
778,2828,725,185,6547,0.027481,0.795947,0.938599,0.795947,0.061401,0.861407,0.292951,2.716998,0.531563
779,2827,726,185,6547,0.027481,0.795666,0.938579,0.795666,0.061421,0.861234,0.292854,2.716939,0.531852
780,2826,727,185,6547,0.027481,0.795384,0.938559,0.795384,0.061441,0.86106,0.292756,2.71688,0.532727
781,2825,728,185,6547,0.027481,0.795103,0.938538,0.795103,0.061462,0.860887,0.292659,2.716821,0.533333
782,2824,729,185,6547,0.027481,0.794821,0.938518,0.794821,0.061482,0.860713,0.292562,2.716762,0.534781
783,2823,730,185,6547,0.027481,0.79454,0.938497,0.79454,0.061503,0.86054,0.292465,2.716703,0.534881
784,2822,731,185,6547,0.027481,0.794258,0.938477,0.794258,0.061523,0.860366,0.292368,2.716644,0.535
785,2820,733,185,6547,0.027481,0.793695,0.938436,0.793695,0.061564,0.860018,0.292173,2.716525,0.535625
786,2819,734,185,6547,0.027481,0.793414,0.938415,0.793414,0.061585,0.859844,0.292076,2.716466,0.535667
787,2818,735,185,6547,0.027481,0.793133,0.938395,0.793133,0.061605,0.859671,0.291979,2.716406,0.535833
788,2817,736,185,6547,0.027481,0.792851,0.938374,0.792851,0.061626,0.859497,0.291881,2.716347,0.536651
789,2816,737,185,6547,0.027481,0.79257,0.938354,0.79257,0.061646,0.859323,0.291784,2.716288,0.536667
790,2815,738,185,6547,0.027481,0.792288,0.938333,0.792288,0.061667,0.859148,0.291687,2.716228,0.536835
791,2814,739,185,6547,0.027481,0.792007,0.938313,0.792007,0.061687,0.858974,0.29159,2.716169,0.53697
792,2813,740,185,6547,0.027481,0.791725,0.938292,0.791725,0.061708,0.8588,0.291492,2.716109,0.537281
793,2812,741,185,6547,0.027481,0.791444,0.938272,0.791444,0.061728,0.858626,0.291395,2.716049,0.537488
794,2811,742,185,6547,0.027481,0.791162,0.938251,0.791162,0.061749,0.858452,0.291298,2.71599,0.538333
795,2810,743,185,6547,0.027481,0.790881,0.93823,0.790881,0.06177,0.858277,0.291201,2.71593,0.538571
796,2809,744,185,6547,0.027481,0.790599,0.93821,0.790599,0.06179,0.858103,0.291104,2.71587,0.538929
797,2808,745,185,6547,0.027481,0.790318,0.938189,0.790318,0.061811,0.857929,0.291006,2.715811,0.539841
798,2807,746,185,6547,0.027481,0.790037,0.938168,0.790037,0.061832,0.857754,0.290909,2.715751,0.54
799,2798,755,185,6547,0.027481,0.787504,0.937982,0.787504,0.062018,0.856181,0.290034,2.715211,0.541196
800,2798,755,184,6548,0.027332,0.787504,0.938296,0.787504,0.061704,0.856312,0.289937,2.716121,0.54125
801,2797,756,184,6548,0.027332,0.787222,0.938276,0.787222,0.061724,0.856137,0.28984,2.716061,0.541667
802,2797,756,183,6549,0.027184,0.787222,0.938591,0.787222,0.061409,0.856268,0.289742,2.716973,0.541875
803,2796,757,183,6549,0.027184,0.786941,0.93857,0.786941,0.06143,0.856093,0.289645,2.716913,0.542222
804,2795,758,183,6549,0.027184,0.786659,0.938549,0.786659,0.061451,0.855918,0.289548,2.716853,0.543333
805,2794,759,183,6549,0.027184,0.786378,0.938529,0.786378,0.061471,0.855743,0.289451,2.716794,0.544193
806,2793,760,183,6549,0.027184,0.786096,0.938508,0.786096,0.061492,0.855567,0.289353,2.716734,0.544375
807,2792,761,183,6549,0.027184,0.785815,0.938487,0.785815,0.061513,0.855392,0.289256,2.716674,0.545
808,2791,762,183,6549,0.027184,0.785533,0.938467,0.785533,0.061533,0.855217,0.289159,2.716614,0.546
809,2790,763,183,6549,0.027184,0.785252,0.938446,0.785252,0.061554,0.855041,0.289062,2.716554,0.546429
810,2789,764,183,6549,0.027184,0.78497,0.938425,0.78497,0.061575,0.854866,0.288965,2.716494,0.546667
811,2787,766,183,6549,0.027184,0.784408,0.938384,0.784408,0.061616,0.854515,0.28877,2.716374,0.546667
812,2786,767,183,6549,0.027184,0.784126,0.938363,0.784126,0.061637,0.854339,0.288673,2.716314,0.547167
813,2785,768,183,6549,0.027184,0.783845,0.938342,0.783845,0.061658,0.854163,0.288576,2.716254,0.5475
814,2784,769,183,6549,0.027184,0.783563,0.938322,0.783563,0.061678,0.853988,0.288478,2.716194,0.54785
815,2783,770,183,6549,0.027184,0.783282,0.938301,0.783282,0.061699,0.853812,0.288381,2.716134,0.548
816,2782,771,183,6549,0.027184,0.783,0.93828,0.783,0.06172,0.853636,0.288284,2.716073,0.548333
817,2781,772,183,6549,0.027184,0.782719,0.938259,0.782719,0.061741,0.85346,0.288187,2.716013,0.548409
818,2780,773,183,6549,0.027184,0.782437,0.938238,0.782437,0.061762,0.853284,0.288089,2.715953,0.548846
819,2779,774,183,6549,0.027184,0.782156,0.938217,0.782156,0.061783,0.853108,0.287992,2.715893,0.549683
820,2778,775,183,6549,0.027184,0.781874,0.938197,0.781874,0.061803,0.852932,0.287895,2.715832,0.55
821,2763,790,183,6549,0.027184,0.777653,0.937882,0.777653,0.062118,0.850285,0.286437,2.714921,0.550238
822,2762,791,183,6549,0.027184,0.777371,0.937861,0.777371,0.062139,0.850108,0.286339,2.71486,0.550268
823,2761,792,183,6549,0.027184,0.77709,0.93784,0.77709,0.06216,0.849931,0.286242,2.714799,0.551111
824,2760,793,182,6550,0.027035,0.776808,0.938137,0.776808,0.061863,0.849885,0.286048,2.715661,0.551389
825,2760,793,181,6551,0.026887,0.776808,0.938456,0.776808,0.061544,0.850015,0.28595,2.716584,0.551429
826,2759,794,181,6551,0.026887,0.776527,0.938435,0.776527,0.061565,0.849838,0.285853,2.716523,0.551667
827,2759,794,180,6552,0.026738,0.776527,0.938755,0.776527,0.061245,0.849969,0.285756,2.717448,0.551786
828,2758,795,180,6552,0.026738,0.776245,0.938734,0.776245,0.061266,0.849792,0.285659,2.717387,0.552143
829,2757,796,180,6552,0.026738,0.775964,0.938713,0.775964,0.061287,0.849615,0.285561,2.717327,0.552222
830,2756,797,180,6552,0.026738,0.775683,0.938692,0.775683,0.061308,0.849438,0.285464,2.717267,0.552308
831,2755,798,180,6552,0.026738,0.775401,0.938671,0.775401,0.061329,0.84926,0.285367,2.717206,0.552941
832,2754,799,180,6552,0.026738,0.77512,0.93865,0.77512,0.06135,0.849083,0.28527,2.717146,0.553333
833,2753,800,180,6552,0.026738,0.774838,0.938629,0.774838,0.061371,0.848905,0.285173,2.717085,0.553339
834,2752,801,180,6552,0.026738,0.774557,0.938608,0.774557,0.061392,0.848728,0.285075,2.717024,0.553626
835,2751,802,180,6552,0.026738,0.774275,0.938588,0.774275,0.061412,0.84855,0.284978,2.716964,0.553647
836,2750,803,180,6552,0.026738,0.773994,0.938567,0.773994,0.061433,0.848373,0.284881,2.716903,0.553952
837,2749,804,180,6552,0.026738,0.773712,0.938546,0.773712,0.061454,0.848195,0.284784,2.716842,0.5541
838,2748,805,180,6552,0.026738,0.773431,0.938525,0.773431,0.061475,0.848017,0.284686,2.716782,0.554365
839,2748,805,178,6554,0.026441,0.773431,0.939166,0.773431,0.060834,0.848279,0.284492,2.718639,0.554417
840,2747,806,178,6554,0.026441,0.773149,0.939145,0.773149,0.060855,0.848101,0.284395,2.718578,0.554786
841,2746,807,178,6554,0.026441,0.772868,0.939124,0.772868,0.060876,0.847923,0.284298,2.718518,0.554921
842,2746,807,177,6555,0.026292,0.772868,0.939446,0.772868,0.060554,0.848054,0.2842,2.719448,0.555524
843,2745,808,177,6555,0.026292,0.772587,0.939425,0.772587,0.060575,0.847876,0.284103,2.719388,0.555714
844,2745,808,176,6556,0.026144,0.772587,0.939747,0.772587,0.060253,0.848007,0.284006,2.720319,0.557386
845,2744,809,176,6556,0.026144,0.772305,0.939726,0.772305,0.060274,0.847829,0.283909,2.72026,0.5575
846,2743,810,176,6556,0.026144,0.772024,0.939705,0.772024,0.060295,0.847651,0.283811,2.7202,0.557638
847,2742,811,176,6556,0.026144,0.771742,0.939685,0.771742,0.060315,0.847473,0.283714,2.72014,0.558925
848,2742,811,175,6557,0.025995,0.771742,0.940007,0.771742,0.059993,0.847604,0.283617,2.721072,0.56
849,2726,827,172,6560,0.02555,0.767239,0.940649,0.767239,0.059351,0.84514,0.28177,2.722931,0.560455
850,2725,828,172,6560,0.02555,0.766958,0.940628,0.766958,0.059372,0.844961,0.281672,2.722871,0.560476
851,2725,828,171,6561,0.025401,0.766958,0.940953,0.766958,0.059047,0.845092,0.281575,2.723811,0.560769
852,2724,829,171,6561,0.025401,0.766676,0.940933,0.766676,0.059067,0.844913,0.281478,2.723752,0.562
853,2724,829,170,6562,0.025253,0.766676,0.941258,0.766676,0.058742,0.845044,0.281381,2.724694,0.564
854,2723,830,170,6562,0.025253,0.766395,0.941237,0.766395,0.058763,0.844865,0.281283,2.724635,0.565
855,2722,831,170,6562,0.025253,0.766113,0.941217,0.766113,0.058783,0.844686,0.281186,2.724576,0.5654
856,2721,832,170,6562,0.025253,0.765832,0.941197,0.765832,0.058803,0.844507,0.281089,2.724517,0.56575
857,2720,833,170,6562,0.025253,0.76555,0.941176,0.76555,0.058824,0.844327,0.280992,2.724458,0.565833
858,2719,834,170,6562,0.025253,0.765269,0.941156,0.765269,0.058844,0.844148,0.280895,2.724399,0.566667
859,2718,835,170,6562,0.025253,0.764987,0.941136,0.764987,0.058864,0.843968,0.280797,2.72434,0.567167
860,2717,836,170,6562,0.025253,0.764706,0.941115,0.764706,0.058885,0.843789,0.2807,2.724281,0.567329
861,2716,837,170,6562,0.025253,0.764424,0.941095,0.764424,0.058905,0.843609,0.280603,2.724222,0.568333
862,2715,838,170,6562,0.025253,0.764143,0.941075,0.764143,0.058925,0.84343,0.280506,2.724163,0.57
863,2700,853,170,6562,0.025253,0.759921,0.940767,0.759921,0.059233,0.840729,0.279047,2.723272,0.570048
864,2699,854,170,6562,0.025253,0.75964,0.940746,0.75964,0.059254,0.840548,0.27895,2.723212,0.570294
865,2698,855,170,6562,0.025253,0.759358,0.940725,0.759358,0.059275,0.840368,0.278853,2.723152,0.570458
866,2697,856,170,6562,0.025253,0.759077,0.940705,0.759077,0.059295,0.840187,0.278755,2.723092,0.570992
867,2696,857,170,6562,0.025253,0.758795,0.940684,0.758795,0.059316,0.840006,0.278658,2.723032,0.571611
868,2696,857,168,6564,0.024955,0.758795,0.941341,0.758795,0.058659,0.840268,0.278464,2.724934,0.571667
869,2693,860,168,6564,0.024955,0.757951,0.941279,0.757951,0.058721,0.839726,0.278172,2.724756,0.572
870,2692,861,168,6564,0.024955,0.75767,0.941259,0.75767,0.058741,0.839545,0.278075,2.724696,0.5725
871,2691,862,168,6564,0.024955,0.757388,0.941238,0.757388,0.058762,0.839364,0.277978,2.724637,0.573333
872,2690,863,168,6564,0.024955,0.757107,0.941218,0.757107,0.058782,0.839183,0.27788,2.724577,0.574545
873,2689,864,168,6564,0.024955,0.756825,0.941197,0.756825,0.058803,0.839002,0.277783,2.724518,0.574881
874,2688,865,168,6564,0.024955,0.756544,0.941176,0.756544,0.058824,0.83882,0.277686,2.724458,0.575
875,2688,865,167,6565,0.024807,0.756544,0.941506,0.756544,0.058494,0.838951,0.277589,2.725412,0.575269
876,2687,866,167,6565,0.024807,0.756262,0.941486,0.756262,0.058514,0.83877,0.277491,2.725353,0.575476
877,2686,867,167,6565,0.024807,0.755981,0.941465,0.755981,0.058535,0.838589,0.277394,2.725294,0.575714
878,2685,868,166,6566,0.024658,0.755699,0.941775,0.755699,0.058225,0.838538,0.2772,2.72619,0.576
879,2684,869,166,6566,0.024658,0.755418,0.941754,0.755418,0.058246,0.838357,0.277103,2.726131,0.57669
880,2684,869,165,6567,0.02451,0.755418,0.942085,0.755418,0.057915,0.838488,0.277005,2.727088,0.577069
881,2683,870,165,6567,0.02451,0.755137,0.942065,0.755137,0.057935,0.838307,0.276908,2.727029,0.5775
882,2682,871,165,6567,0.02451,0.754855,0.942044,0.754855,0.057956,0.838125,0.276811,2.72697,0.577792
883,2681,872,165,6567,0.02451,0.754574,0.942024,0.754574,0.057976,0.837943,0.276714,2.726911,0.578831
884,2681,872,164,6568,0.024361,0.754574,0.942355,0.754574,0.057645,0.838074,0.276616,2.72787,0.579167
885,2680,873,164,6568,0.024361,0.754292,0.942335,0.754292,0.057665,0.837893,0.276519,2.727811,0.5795
886,2679,874,164,6568,0.024361,0.754011,0.942314,0.754011,0.057686,0.837711,0.276422,2.727752,0.58
887,2664,889,161,6571,0.023916,0.749789,0.943009,0.749789,0.056991,0.835372,0.274672,2.729762,0.580001
888,2663,890,161,6571,0.023916,0.749507,0.942989,0.749507,0.057011,0.835189,0.274575,2.729704,0.581
889,2662,891,161,6571,0.023916,0.749226,0.942968,0.749226,0.057032,0.835006,0.274477,2.729646,0.58125
890,2661,892,161,6571,0.023916,0.748945,0.942948,0.748945,0.057052,0.834824,0.27438,2.729587,0.581382
891,2660,893,161,6571,0.023916,0.748663,0.942928,0.748663,0.057072,0.834641,0.274283,2.729529,0.581623
892,2659,894,161,6571,0.023916,0.748382,0.942908,0.748382,0.057092,0.834458,0.274186,2.72947,0.581667
893,2659,894,160,6572,0.023767,0.748382,0.943242,0.748382,0.056758,0.834589,0.274088,2.730438,0.58185
894,2658,895,160,6572,0.023767,0.7481,0.943222,0.7481,0.056778,0.834406,0.273991,2.73038,0.583
895,2658,895,159,6573,0.023619,0.7481,0.943557,0.7481,0.056443,0.834537,0.273894,2.731349,0.583333
896,2657,896,159,6573,0.023619,0.747819,0.943537,0.747819,0.056463,0.834354,0.273797,2.731291,0.584
897,2655,898,159,6573,0.023619,0.747256,0.943497,0.747256,0.056503,0.833988,0.273602,2.731175,0.585143
898,2654,899,159,6573,0.023619,0.746974,0.943477,0.746974,0.056523,0.833805,0.273505,2.731117,0.585369
899,2653,900,159,6573,0.023619,0.746693,0.943457,0.746693,0.056543,0.833621,0.273408,2.731059,0.585662
900,2652,901,159,6573,0.023619,0.746411,0.943436,0.746411,0.056564,0.833438,0.273311,2.731,0.586063
901,2652,901,158,6574,0.02347,0.746411,0.943772,0.746411,0.056228,0.833569,0.273213,2.731972,0.586875
902,2651,902,158,6574,0.02347,0.74613,0.943752,0.74613,0.056248,0.833386,0.273116,2.731914,0.587595
903,2650,903,158,6574,0.02347,0.745849,0.943732,0.745849,0.056268,0.833202,0.273019,2.731856,0.587952
904,2649,904,158,6574,0.02347,0.745567,0.943712,0.745567,0.056288,0.833019,0.272922,2.731798,0.5888
905,2648,905,158,6574,0.02347,0.745286,0.943692,0.745286,0.056308,0.832835,0.272825,2.73174,0.589049
906,2647,906,158,6574,0.02347,0.745004,0.943672,0.745004,0.056328,0.832652,0.272727,2.731682,0.589225
907,2646,907,158,6574,0.02347,0.744723,0.943652,0.744723,0.056348,0.832468,0.27263,2.731624,0.589286
908,2645,908,158,6574,0.02347,0.744441,0.943632,0.744441,0.056368,0.832284,0.272533,2.731566,0.59
909,2634,919,156,6576,0.023173,0.741345,0.944086,0.741345,0.055914,0.830522,0.271269,2.732881,0.591333
910,2633,920,156,6576,0.023173,0.741064,0.944066,0.741064,0.055934,0.830337,0.271172,2.732823,0.591399
911,2632,921,156,6576,0.023173,0.740782,0.944046,0.740782,0.055954,0.830153,0.271074,2.732764,0.592501
912,2631,922,156,6576,0.023173,0.740501,0.944026,0.740501,0.055974,0.829968,0.270977,2.732706,0.592793
913,2630,923,156,6576,0.023173,0.74022,0.944006,0.74022,0.055994,0.829784,0.27088,2.732648,0.593
914,2629,924,156,6576,0.023173,0.739938,0.943986,0.739938,0.056014,0.829599,0.270783,2.73259,0.594167
915,2628,925,156,6576,0.023173,0.739657,0.943966,0.739657,0.056034,0.829415,0.270685,2.732532,0.59425
916,2627,926,156,6576,0.023173,0.739375,0.943945,0.739375,0.056055,0.82923,0.270588,2.732473,0.595622
917,2627,926,155,6577,0.023024,0.739375,0.944285,0.739375,0.055715,0.829361,0.270491,2.733456,0.595667
918,2627,926,154,6578,0.022876,0.739375,0.944624,0.739375,0.055376,0.829492,0.270394,2.734439,0.596093
919,2626,927,154,6578,0.022876,0.739094,0.944604,0.739094,0.055396,0.829307,0.270297,2.734381,0.596667
920,2625,928,154,6578,0.022876,0.738812,0.944584,0.738812,0.055416,0.829122,0.270199,2.734323,0.597143
921,2624,929,154,6578,0.022876,0.738531,0.944564,0.738531,0.055436,0.828937,0.270102,2.734265,0.5975
922,2623,930,154,6578,0.022876,0.738249,0.944544,0.738249,0.055456,0.828752,0.270005,2.734208,0.598
923,2622,931,154,6578,0.022876,0.737968,0.944524,0.737968,0.055476,0.828567,0.269908,2.73415,0.599747
924,2621,932,154,6578,0.022876,0.737686,0.944505,0.737686,0.055495,0.828382,0.26981,2.734092,0.599875
925,2620,933,154,6578,0.022876,0.737405,0.944484,0.737405,0.055516,0.828197,0.269713,2.734034,0.6
926,2601,952,147,6585,0.021836,0.732057,0.946507,0.732057,0.053493,0.825583,0.267185,2.739887,0.600429
927,2600,953,147,6585,0.021836,0.731776,0.946487,0.731776,0.053513,0.825397,0.267088,2.739831,0.600455
