@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
232,6719,13,2840,713,0.799325,0.998069,0.702898,0.998069,0.297102,0.824873,0.929412,1.073872,0.100455
233,6719,13,2839,714,0.799043,0.998069,0.702971,0.998069,0.297029,0.824923,0.929315,1.073984,0.1005
234,6719,13,2838,715,0.798762,0.998069,0.703045,0.998069,0.296955,0.824974,0.929217,1.074096,0.100513
235,6719,13,2837,716,0.79848,0.998069,0.703118,0.998069,0.296882,0.825025,0.92912,1.074209,0.101833
236,6719,13,2836,717,0.798199,0.998069,0.703192,0.998069,0.296808,0.825075,0.929023,1.074321,0.102308
237,6719,13,2835,718,0.797917,0.998069,0.703266,0.998069,0.296734,0.825126,0.928926,1.074434,0.102325
238,6719,13,2834,719,0.797636,0.998069,0.703339,0.998069,0.296661,0.825177,0.928828,1.074546,0.102429
239,6719,13,2833,720,0.797354,0.998069,0.703413,0.998069,0.296587,0.825227,0.928731,1.074659,0.1025
240,6719,13,2832,721,0.797073,0.998069,0.703487,0.998069,0.296513,0.825278,0.928634,1.074771,0.103333
241,6719,13,2829,724,0.796229,0.998069,0.703708,0.998069,0.296292,0.82543,0.928342,1.075109,0.103333
242,6719,13,2828,725,0.795947,0.998069,0.703781,0.998069,0.296219,0.825481,0.928245,1.075221,0.103445
243,6719,13,2827,726,0.795666,0.998069,0.703855,0.998069,0.296145,0.825531,0.928148,1.075334,0.104
244,6719,13,2826,727,0.795384,0.998069,0.703929,0.998069,0.296071,0.825582,0.928051,1.075447,0.104167
245,6719,13,2824,729,0.794821,0.998069,0.704076,0.998069,0.295924,0.825684,0.927856,1.075672,0.104286
246,6719,13,2823,730,0.79454,0.998069,0.70415,0.998069,0.29585,0.825734,0.927759,1.075785,0.104416
247,6719,13,2822,731,0.794258,0.998069,0.704224,0.998069,0.295776,0.825785,0.927662,1.075898,0.104545
248,6719,13,2821,732,0.793977,0.998069,0.704298,0.998069,0.295702,0.825836,0.927564,1.07601,0.105
249,6719,13,2818,735,0.793133,0.998069,0.704519,0.998069,0.295481,0.825988,0.927273,1.076349,0.105833
250,6719,13,2817,736,0.792851,0.998069,0.704593,0.998069,0.295407,0.826039,0.927175,1.076462,0.105833
251,6719,13,2816,737,0.79257,0.998069,0.704667,0.998069,0.295333,0.82609,0.927078,1.076575,0.106
252,6719,13,2815,738,0.792288,0.998069,0.704741,0.998069,0.295259,0.82614,0.926981,1.076688,0.106667
253,6718,14,2815,738,0.792288,0.99792,0.70471,0.99792,0.29529,0.826068,0.926884,1.07664,0.107333
254,6718,14,2814,739,0.792007,0.99792,0.704784,0.99792,0.295216,0.826119,0.926787,1.076753,0.1075
255,6718,14,2812,741,0.791444,0.99792,0.704932,0.99792,0.295068,0.826221,0.926592,1.076979,0.107692
256,6718,14,2811,742,0.791162,0.99792,0.705006,0.99792,0.294994,0.826271,0.926495,1.077092,0.107788
257,6718,14,2810,743,0.790881,0.99792,0.70508,0.99792,0.29492,0.826322,0.926398,1.077205,0.107857
258,6718,14,2809,744,0.790599,0.99792,0.705154,0.99792,0.294846,0.826373,0.9263,1.077318,0.108571
259,6717,15,2809,744,0.790599,0.997772,0.705123,0.997772,0.294877,0.826301,0.926203,1.077271,0.108889
260,6717,15,2808,745,0.790318,0.997772,0.705197,0.997772,0.294803,0.826352,0.926106,1.077384,0.109444
261,6717,15,2807,746,0.790037,0.997772,0.705271,0.997772,0.294729,0.826403,0.926009,1.077497,0.109502
262,6717,15,2806,747,0.789755,0.997772,0.705345,0.997772,0.294655,0.826453,0.925912,1.07761,0.11
263,6714,18,2752,801,0.774557,0.997326,0.709275,0.997326,0.290725,0.828991,0.920369,1.083615,0.11075
264,6714,18,2751,802,0.774275,0.997326,0.70935,0.997326,0.29065,0.829042,0.920272,1.08373,0.110833
265,6714,18,2750,803,0.773994,0.997326,0.709425,0.997326,0.290575,0.829094,0.920175,1.083844,0.111
266,6714,18,2749,804,0.773712,0.997326,0.7095,0.997326,0.2905,0.829145,0.920078,1.083959,0.111455
267,6714,18,2748,805,0.773431,0.997326,0.709575,0.997326,0.290425,0.829196,0.919981,1.084073,0.111869
268,6714,18,2747,806,0.773149,0.997326,0.70965,0.997326,0.29035,0.829247,0.919883,1.084188,0.112
269,6712,20,2745,808,0.772587,0.997029,0.709739,0.997029,0.290261,0.829205,0.919494,1.084323,0.112308
270,6712,20,2744,809,0.772305,0.997029,0.709814,0.997029,0.290186,0.829256,0.919397,1.084438,0.1125
271,6712,20,2743,810,0.772024,0.997029,0.709889,0.997029,0.290111,0.829307,0.9193,1.084553,0.112857
272,6712,20,2742,811,0.771742,0.997029,0.709964,0.997029,0.290036,0.829359,0.919203,1.084667,0.112917
273,6712,20,2741,812,0.771461,0.997029,0.710039,0.997029,0.289961,0.82941,0.919105,1.084782,0.112941
274,6712,20,2740,813,0.771179,0.997029,0.710114,0.997029,0.289886,0.829461,0.919008,1.084897,0.113333
275,6712,20,2739,814,0.770898,0.997029,0.710189,0.997029,0.289811,0.829512,0.918911,1.085012,0.113333
276,6712,20,2737,816,0.770335,0.997029,0.71034,0.997029,0.28966,0.829615,0.918717,1.085241,0.113781
277,6712,20,2736,817,0.770053,0.997029,0.710415,0.997029,0.289585,0.829666,0.918619,1.085356,0.114
278,6712,20,2735,818,0.769772,0.997029,0.71049,0.997029,0.28951,0.829718,0.918522,1.085471,0.114286
279,6712,20,2734,819,0.769491,0.997029,0.710565,0.997029,0.289435,0.829769,0.918425,1.085586,0.114545
280,6712,20,2733,820,0.769209,0.997029,0.710641,0.997029,0.289359,0.82982,0.918328,1.085701,0.114603
281,6712,20,2732,821,0.768928,0.997029,0.710716,0.997029,0.289284,0.829871,0.91823,1.085816,0.114977
282,6712,20,2731,822,0.768646,0.997029,0.710791,0.997029,0.289209,0.829923,0.918133,1.085931,0.115
283,6712,20,2727,826,0.76752,0.997029,0.711092,0.997029,0.288908,0.830128,0.917744,1.086391,0.115286
284,6712,20,2726,827,0.767239,0.997029,0.711168,0.997029,0.288832,0.830179,0.917647,1.086506,0.1155
285,6712,20,2725,828,0.766958,0.997029,0.711243,0.997029,0.288757,0.830231,0.91755,1.086621,0.115789
286,6712,20,2724,829,0.766676,0.997029,0.711318,0.997029,0.288682,0.830282,0.917453,1.086736,0.116
287,6712,20,2723,830,0.766395,0.997029,0.711394,0.997029,0.288606,0.830333,0.917355,1.086852,0.116107
288,6712,20,2722,831,0.766113,0.997029,0.711469,0.997029,0.288531,0.830385,0.917258,1.086967,0.116262
289,6712,20,2721,832,0.765832,0.997029,0.711545,0.997029,0.288455,0.830436,0.917161,1.087082,0.116429
290,6712,20,2720,833,0.76555,0.997029,0.71162,0.997029,0.28838,0.830488,0.917064,1.087197,0.116667
291,6712,20,2719,834,0.765269,0.997029,0.711695,0.997029,0.288305,0.830539,0.916966,1.087313,0.117143
292,6712,20,2718,835,0.764987,0.997029,0.711771,0.997029,0.288229,0.83059,0.916869,1.087428,0.117333
293,6712,20,2717,836,0.764706,0.997029,0.711846,0.997029,0.288154,0.830642,0.916772,1.087543,0.1175
294,6712,20,2712,841,0.763299,0.997029,0.712224,0.997029,0.287776,0.830899,0.916286,1.08812,0.117679
295,6712,20,2711,842,0.763017,0.997029,0.7123,0.997029,0.2877,0.83095,0.916189,1.088236,0.117778
296,6712,20,2710,843,0.762736,0.997029,0.712375,0.997029,0.287625,0.831002,0.916091,1.088351,0.117982
297,6712,20,2709,844,0.762454,0.997029,0.712451,0.997029,0.287549,0.831053,0.915994,1.088467,0.118
298,6712,20,2708,845,0.762173,0.997029,0.712527,0.997029,0.287473,0.831105,0.915897,1.088582,0.118333
299,6712,20,2707,846,0.761891,0.997029,0.712602,0.997029,0.287398,0.831156,0.9158,1.088698,0.118462
300,6712,20,2706,847,0.76161,0.997029,0.712678,0.997029,0.287322,0.831207,0.915702,1.088813,0.11875
301,6712,20,2705,848,0.761328,0.997029,0.712754,0.997029,0.287246,0.831259,0.915605,1.088929,0.11899
302,6712,20,2704,849,0.761047,0.997029,0.712829,0.997029,0.287171,0.83131,0.915508,1.089045,0.119
303,6712,20,2703,850,0.760766,0.997029,0.712905,0.997029,0.287095,0.831362,0.915411,1.08916,0.119333
304,6712,20,2702,851,0.760484,0.997029,0.712981,0.997029,0.287019,0.831413,0.915314,1.089276,0.119524
305,6712,20,2701,852,0.760203,0.997029,0.713056,0.997029,0.286944,0.831465,0.915216,1.089392,0.12
306,6712,20,2657,896,0.747819,0.997029,0.716405,0.997029,0.283595,0.833737,0.910938,1.094508,0.120167
307,6712,20,2656,897,0.747537,0.997029,0.716482,0.997029,0.283518,0.833789,0.910841,1.094625,0.1202
308,6712,20,2655,898,0.747256,0.997029,0.716558,0.997029,0.283442,0.833841,0.910744,1.094742,0.120303
309,6712,20,2654,899,0.746974,0.997029,0.716635,0.997029,0.283365,0.833892,0.910647,1.094858,0.120886
310,6712,20,2653,900,0.746693,0.997029,0.716711,0.997029,0.283289,0.833944,0.910549,1.094975,0.120909
311,6712,20,2652,901,0.746411,0.997029,0.716788,0.997029,0.283212,0.833996,0.910452,1.095092,0.121139
312,6712,20,2651,902,0.74613,0.997029,0.716864,0.997029,0.283136,0.834048,0.910355,1.095209,0.121429
313,6712,20,2650,903,0.745849,0.997029,0.716941,0.997029,0.283059,0.8341,0.910258,1.095326,0.121714
314,6712,20,2649,904,0.745567,0.997029,0.717017,0.997029,0.282983,0.834151,0.91016,1.095443,0.1225
315,6712,20,2647,906,0.745004,0.997029,0.717171,0.997029,0.282829,0.834255,0.909966,1.095677,0.122778
316,6712,20,2646,907,0.744723,0.997029,0.717247,0.997029,0.282753,0.834307,0.909869,1.095794,0.123333
317,6711,21,2645,908,0.744441,0.996881,0.717294,0.996881,0.282706,0.834286,0.909674,1.095865,0.123616
318,6711,21,2644,909,0.74416,0.996881,0.71737,0.996881,0.28263,0.834338,0.909577,1.095983,0.124
319,6711,21,2643,910,0.743878,0.996881,0.717447,0.996881,0.282553,0.83439,0.90948,1.0961,0.124167
320,6711,21,2642,911,0.743597,0.996881,0.717524,0.996881,0.282476,0.834442,0.909383,1.096217,0.124444
321,6711,21,2641,912,0.743316,0.996881,0.717601,0.996881,0.282399,0.834494,0.909285,1.096334,0.124545
322,6711,21,2640,913,0.743034,0.996881,0.717677,0.996881,0.282323,0.834546,0.909188,1.096451,0.124643
323,6711,21,2639,914,0.742753,0.996881,0.717754,0.996881,0.282246,0.834598,0.909091,1.096569,0.125
324,6711,21,2638,915,0.742471,0.996881,0.717831,0.996881,0.282169,0.83465,0.908994,1.096686,0.125333
325,6711,21,2637,916,0.74219,0.996881,0.717908,0.996881,0.282092,0.834701,0.908896,1.096803,0.125556
326,6711,21,2636,917,0.741908,0.996881,0.717984,0.996881,0.282016,0.834753,0.908799,1.096921,0.125714
327,6711,21,2633,920,0.741064,0.996881,0.718215,0.996881,0.281785,0.834909,0.908508,1.097273,0.12625
328,6711,21,2632,921,0.740782,0.996881,0.718292,0.996881,0.281708,0.834961,0.90841,1.09739,0.126454
329,6711,21,2631,922,0.740501,0.996881,0.718369,0.996881,0.281631,0.835013,0.908313,1.097508,0.126667
330,6711,21,2629,924,0.739938,0.996881,0.718522,0.996881,0.281478,0.835117,0.908119,1.097743,0.126783
331,6711,21,2628,925,0.739657,0.996881,0.718599,0.996881,0.281401,0.835169,0.908021,1.09786,0.127273
332,6711,21,2627,926,0.739375,0.996881,0.718676,0.996881,0.281324,0.835221,0.907924,1.097978,0.127283
333,6711,21,2626,927,0.739094,0.996881,0.718753,0.996881,0.281247,0.835273,0.907827,1.098095,0.127457
334,6711,21,2625,928,0.738812,0.996881,0.71883,0.996881,0.28117,0.835325,0.90773,1.098213,0.127656
335,6711,21,2624,929,0.738531,0.996881,0.718907,0.996881,0.281093,0.835377,0.907632,1.098331,0.127775
336,6711,21,2623,930,0.738249,0.996881,0.718984,0.996881,0.281016,0.835429,0.907535,1.098448,0.128
337,6711,21,2621,932,0.737686,0.996881,0.719138,0.996881,0.280862,0.835533,0.907341,1.098684,0.128333
338,6711,21,2620,933,0.737405,0.996881,0.719216,0.996881,0.280784,0.835585,0.907244,1.098801,0.128472
339,6711,21,2619,934,0.737124,0.996881,0.719293,0.996881,0.280707,0.835637,0.907146,1.098919,0.128573
340,6711,21,2618,935,0.736842,0.996881,0.71937,0.996881,0.28063,0.835689,0.907049,1.099037,0.128889
341,6709,23,2618,935,0.736842,0.996583,0.71931,0.996583,0.28069,0.835544,0.906855,1.098945,0.129
342,6709,23,2617,936,0.736561,0.996583,0.719387,0.996583,0.280613,0.835596,0.906757,1.099063,0.129423
343,6709,23,2616,937,0.736279,0.996583,0.719464,0.996583,0.280536,0.835648,0.90666,1.099181,0.129583
344,6709,23,2615,938,0.735998,0.996583,0.719541,0.996583,0.280459,0.8357,0.906563,1.099299,0.13
345,6707,25,2572,981,0.723895,0.996286,0.722815,0.996286,0.277185,0.837799,0.902188,1.104301,0.130238
346,6707,25,2571,982,0.723614,0.996286,0.722893,0.996286,0.277107,0.837851,0.90209,1.10442,0.130769
347,6707,25,2569,984,0.723051,0.996286,0.723049,0.996286,0.276951,0.837956,0.901896,1.104658,0.131071
348,6707,25,2568,985,0.722769,0.996286,0.723127,0.996286,0.276873,0.838008,0.901799,1.104777,0.131791
349,6707,25,2567,986,0.722488,0.996286,0.723205,0.996286,0.276795,0.838061,0.901702,1.104896,0.132
350,6707,25,2566,987,0.722207,0.996286,0.723283,0.996286,0.276717,0.838113,0.901604,1.105015,0.132262
351,6707,25,2565,988,0.721925,0.996286,0.723361,0.996286,0.276639,0.838165,0.901507,1.105134,0.1325
352,6707,25,2562,991,0.721081,0.996286,0.723595,0.996286,0.276405,0.838323,0.901215,1.105492,0.132949
353,6707,25,2561,992,0.720799,0.996286,0.723673,0.996286,0.276327,0.838375,0.901118,1.105611,0.133084
354,6707,25,2560,993,0.720518,0.996286,0.723751,0.996286,0.276249,0.838427,0.901021,1.105731,0.133305
355,6707,25,2559,994,0.720236,0.996286,0.723829,0.996286,0.276171,0.83848,0.900924,1.10585,0.133333
356,6707,25,2558,995,0.719955,0.996286,0.723907,0.996286,0.276093,0.838532,0.900826,1.105969,0.133429
357,6707,25,2557,996,0.719674,0.996286,0.723985,0.996286,0.276015,0.838585,0.900729,1.106089,0.133611
358,6707,25,2556,997,0.719392,0.996286,0.724063,0.996286,0.275937,0.838637,0.900632,1.106208,0.133859
359,6707,25,2555,998,0.719111,0.996286,0.724142,0.996286,0.275858,0.83869,0.900535,1.106328,0.134167
360,6707,25,2554,999,0.718829,0.996286,0.72422,0.996286,0.27578,0.838742,0.900438,1.106447,0.134359
361,6707,25,2553,1000,0.718548,0.996286,0.724298,0.996286,0.275702,0.838794,0.90034,1.106566,0.134762
362,6707,25,2552,1001,0.718266,0.996286,0.724376,0.996286,0.275624,0.838847,0.900243,1.106686,0.135
363,6707,25,2550,1003,0.717703,0.996286,0.724533,0.996286,0.275467,0.838952,0.900049,1.106925,0.135286
364,6707,25,2549,1004,0.717422,0.996286,0.724611,0.996286,0.275389,0.839004,0.899951,1.107045,0.135333
365,6707,25,2548,1005,0.71714,0.996286,0.724689,0.996286,0.275311,0.839057,0.899854,1.107164,0.1356
366,6707,25,2547,1006,0.716859,0.996286,0.724768,0.996286,0.275232,0.839109,0.899757,1.107284,0.136152
367,6707,25,2546,1007,0.716578,0.996286,0.724846,0.996286,0.275154,0.839162,0.89966,1.107404,0.13625
368,6707,25,2545,1008,0.716296,0.996286,0.724924,0.996286,0.275076,0.839214,0.899562,1.107523,0.136667
369,6707,25,2544,1009,0.716015,0.996286,0.725003,0.996286,0.274997,0.839267,0.899465,1.107643,0.136667
370,6707,25,2542,1011,0.715452,0.996286,0.725159,0.996286,0.274841,0.839372,0.899271,1.107883,0.136944
371,6707,25,2541,1012,0.71517,0.996286,0.725238,0.996286,0.274762,0.839424,0.899174,1.108002,0.137187
372,6707,25,2540,1013,0.714889,0.996286,0.725316,0.996286,0.274684,0.839477,0.899076,1.108122,0.137333
373,6707,25,2539,1014,0.714607,0.996286,0.725395,0.996286,0.274605,0.839529,0.898979,1.108242,0.137391
374,6707,25,2538,1015,0.714326,0.996286,0.725473,0.996286,0.274527,0.839582,0.898882,1.108362,0.137837
375,6707,25,2537,1016,0.714044,0.996286,0.725552,0.996286,0.274448,0.839634,0.898785,1.108482,0.138333
376,6707,25,2536,1017,0.713763,0.996286,0.72563,0.996286,0.27437,0.839687,0.898687,1.108602,0.138786
377,6707,25,2535,1018,0.713482,0.996286,0.725709,0.996286,0.274291,0.83974,0.89859,1.108722,0.138889
378,6707,25,2534,1019,0.7132,0.996286,0.725787,0.996286,0.274213,0.839792,0.898493,1.108842,0.139167
379,6707,25,2533,1020,0.712919,0.996286,0.725866,0.996286,0.274134,0.839845,0.898396,1.108962,0.1395
380,6707,25,2532,1021,0.712637,0.996286,0.725944,0.996286,0.274056,0.839897,0.898298,1.109082,0.14
381,6707,25,2488,1065,0.700253,0.996286,0.729418,0.996286,0.270582,0.842218,0.89402,1.114389,0.140854
382,6707,25,2487,1066,0.699972,0.996286,0.729497,0.996286,0.270503,0.842271,0.893923,1.11451,0.141429
383,6705,27,2487,1066,0.699972,0.995989,0.729439,0.995989,0.270561,0.842125,0.893729,1.11442,0.1415
384,6705,27,2486,1067,0.69969,0.995989,0.729518,0.995989,0.270482,0.842178,0.893632,1.114541,0.141667
385,6705,27,2485,1068,0.699409,0.995989,0.729597,0.995989,0.270403,0.842231,0.893534,1.114663,0.142308
386,6705,27,2484,1069,0.699127,0.995989,0.729677,0.995989,0.270323,0.842284,0.893437,1.114784,0.142857
387,6705,27,2483,1070,0.698846,0.995989,0.729756,0.995989,0.270244,0.842337,0.89334,1.114905,0.142941
388,6703,29,2483,1070,0.698846,0.995692,0.729697,0.995692,0.270303,0.842191,0.893145,1.114815,0.143
389,6703,29,2482,1071,0.698565,0.995692,0.729777,0.995692,0.270223,0.842244,0.893048,1.114937,0.143333
390,6703,29,2481,1072,0.698283,0.995692,0.729856,0.995692,0.270144,0.842297,0.892951,1.115058,0.143472
391,6703,29,2480,1073,0.698002,0.995692,0.729936,0.995692,0.270064,0.84235,0.892854,1.11518,0.144
392,6703,29,2479,1074,0.69772,0.995692,0.730015,0.995692,0.269985,0.842403,0.892756,1.115301,0.144167
393,6703,29,2478,1075,0.697439,0.995692,0.730095,0.995692,0.269905,0.842456,0.892659,1.115423,0.14446
394,6703,29,2477,1076,0.697157,0.995692,0.730174,0.995692,0.269826,0.842509,0.892562,1.115544,0.144565
395,6703,29,2476,1077,0.696876,0.995692,0.730254,0.995692,0.269746,0.842562,0.892465,1.115666,0.145
396,6703,29,2474,1079,0.696313,0.995692,0.730413,0.995692,0.269587,0.842668,0.89227,1.115909,0.145227
397,6703,29,2473,1080,0.696032,0.995692,0.730493,0.995692,0.269507,0.842721,0.892173,1.11603,0.146
398,6703,29,2472,1081,0.69575,0.995692,0.730572,0.995692,0.269428,0.842774,0.892076,1.116152,0.146917
399,6703,29,2471,1082,0.695469,0.995692,0.730652,0.995692,0.269348,0.842827,0.891979,1.116274,0.146932
400,6703,29,2470,1083,0.695187,0.995692,0.730731,0.995692,0.269269,0.84288,0.891881,1.116395,0.147429
401,6703,29,2469,1084,0.694906,0.995692,0.730811,0.995692,0.269189,0.842933,0.891784,1.116517,0.1475
402,6703,29,2468,1085,0.694624,0.995692,0.730891,0.995692,0.269109,0.842986,0.891687,1.116639,0.147778
403,6703,29,2467,1086,0.694343,0.995692,0.730971,0.995692,0.269029,0.843039,0.89159,1.116761,0.148125
404,6703,29,2466,1087,0.694061,0.995692,0.73105,0.995692,0.26895,0.843092,0.891492,1.116882,0.148333
405,6703,29,2465,1088,0.69378,0.995692,0.73113,0.995692,0.26887,0.843145,0.891395,1.117004,0.1485
406,6703,29,2464,1089,0.693498,0.995692,0.73121,0.995692,0.26879,0.843198,0.891298,1.117126,0.14875
407,6703,29,2463,1090,0.693217,0.995692,0.73129,0.995692,0.26871,0.843251,0.891201,1.117248,0.149231
408,6703,29,2462,1091,0.692936,0.995692,0.731369,0.995692,0.268631,0.843304,0.891104,1.11737,0.149286
409,6703,29,2461,1092,0.692654,0.995692,0.731449,0.995692,0.268551,0.843357,0.891006,1.117492,0.15
410,6703,29,2422,1131,0.681677,0.995692,0.734575,0.995692,0.265425,0.845431,0.887214,1.122268,0.150045
411,6703,29,2421,1132,0.681396,0.995692,0.734656,0.995692,0.265344,0.845484,0.887117,1.122391,0.150057
412,6703,29,2420,1133,0.681115,0.995692,0.734736,0.995692,0.265264,0.845538,0.88702,1.122514,0.150833
413,6703,29,2419,1134,0.680833,0.995692,0.734817,0.995692,0.265183,0.845591,0.886923,1.122637,0.151
414,6703,29,2418,1135,0.680552,0.995692,0.734897,0.995692,0.265103,0.845644,0.886825,1.12276,0.151111
415,6703,29,2417,1136,0.68027,0.995692,0.734978,0.995692,0.265022,0.845698,0.886728,1.122883,0.151667
416,6703,29,2416,1137,0.679989,0.995692,0.735059,0.995692,0.264941,0.845751,0.886631,1.123006,0.151667
417,6703,29,2415,1138,0.679707,0.995692,0.735139,0.995692,0.264861,0.845804,0.886534,1.123129,0.153125
418,6703,29,2414,1139,0.679426,0.995692,0.73522,0.995692,0.26478,0.845858,0.886437,1.123253,0.153218
419,6703,29,2413,1140,0.679144,0.995692,0.735301,0.995692,0.264699,0.845911,0.886339,1.123376,0.153333
420,6703,29,2410,1143,0.6783,0.995692,0.735543,0.995692,0.264457,0.846071,0.886048,1.123746,0.153636
421,6703,29,2409,1144,0.678019,0.995692,0.735623,0.995692,0.264377,0.846125,0.88595,1.123869,0.15375
422,6703,29,2408,1145,0.677737,0.995692,0.735704,0.995692,0.264296,0.846178,0.885853,1.123992,0.154
423,6703,29,2407,1146,0.677456,0.995692,0.735785,0.995692,0.264215,0.846232,0.885756,1.124116,0.155
424,6703,29,2403,1150,0.67633,0.995692,0.736108,0.995692,0.263892,0.846445,0.885367,1.12461,0.155068
425,6703,29,2402,1151,0.676048,0.995692,0.736189,0.995692,0.263811,0.846499,0.88527,1.124733,0.155645
426,6703,29,2401,1152,0.675767,0.995692,0.73627,0.995692,0.26373,0.846552,0.885173,1.124857,0.156
427,6703,29,2400,1153,0.675486,0.995692,0.736351,0.995692,0.263649,0.846606,0.885075,1.12498,0.156139
428,6703,29,2399,1154,0.675204,0.995692,0.736432,0.995692,0.263568,0.846659,0.884978,1.125104,0.15625
429,6703,29,2398,1155,0.674923,0.995692,0.736512,0.995692,0.263488,0.846713,0.884881,1.125227,0.1565
430,6703,29,2397,1156,0.674641,0.995692,0.736593,0.995692,0.263407,0.846766,0.884784,1.125351,0.156667
431,6703,29,2395,1158,0.674078,0.995692,0.736755,0.995692,0.263245,0.846873,0.884589,1.125598,0.15686
432,6703,29,2394,1159,0.673797,0.995692,0.736836,0.995692,0.263164,0.846927,0.884492,1.125722,0.156869
433,6703,29,2393,1160,0.673515,0.995692,0.736917,0.995692,0.263083,0.84698,0.884395,1.125846,0.157
434,6703,29,2392,1161,0.673234,0.995692,0.736998,0.995692,0.263002,0.847034,0.884298,1.12597,0.157276
435,6703,29,2391,1162,0.672952,0.995692,0.737079,0.995692,0.262921,0.847087,0.8842,1.126094,0.157389
436,6703,29,2390,1163,0.672671,0.995692,0.73716,0.995692,0.26284,0.847141,0.884103,1.126217,0.157645
437,6703,29,2389,1164,0.67239,0.995692,0.737242,0.995692,0.262758,0.847194,0.884006,1.126341,0.157692
438,6703,29,2388,1165,0.672108,0.995692,0.737323,0.995692,0.262677,0.847248,0.883909,1.126465,0.157821
439,6703,29,2387,1166,0.671827,0.995692,0.737404,0.995692,0.262596,0.847301,0.883811,1.126589,0.158333
440,6703,29,2386,1167,0.671545,0.995692,0.737485,0.995692,0.262515,0.847355,0.883714,1.126713,0.158526
441,6703,29,2385,1168,0.671264,0.995692,0.737566,0.995692,0.262434,0.847408,0.883617,1.126837,0.158667
442,6703,29,2383,1170,0.670701,0.995692,0.737728,0.995692,0.262272,0.847515,0.883422,1.127085,0.159167
443,6703,29,2382,1171,0.670419,0.995692,0.73781,0.995692,0.26219,0.847569,0.883325,1.127209,0.159608
444,6703,29,2381,1172,0.670138,0.995692,0.737891,0.995692,0.262109,0.847623,0.883228,1.127333,0.16
445,6702,30,2342,1211,0.659161,0.995544,0.741044,0.995544,0.258956,0.849645,0.879339,1.13215,0.160714
446,6702,30,2341,1212,0.65888,0.995544,0.741126,0.995544,0.258874,0.849699,0.879242,1.132275,0.160821
447,6702,30,2340,1213,0.658598,0.995544,0.741208,0.995544,0.258792,0.849753,0.879144,1.132401,0.161092
448,6702,30,2339,1214,0.658317,0.995544,0.74129,0.995544,0.25871,0.849807,0.879047,1.132526,0.16125
449,6702,30,2338,1215,0.658035,0.995544,0.741372,0.995544,0.258628,0.849861,0.87895,1.132651,0.161429
450,6702,30,2337,1216,0.657754,0.995544,0.741454,0.995544,0.258546,0.849914,0.878853,1.132776,0.161684
